127.0.0.1 - - [18/Jun/2019:09:06:28 +0800] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:03 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:03 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:03 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:03 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:03 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:03 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:03 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 5093
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:03 +0800] "POST /APP_YB_ZYMY/common_bindSQLDataByID.action HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:03 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:03 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/commonQuery_doQueryBySQLid.action HTTP/1.1" 200 124
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 378
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_bindSQLDataByID.action HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:25:15 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:27:34 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEvent.action HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:27:34 +0800] "POST /APP_YB_ZYMY/commonQuery_doQueryBySQLid.action HTTP/1.1" 200 1604
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:27:34 +0800] "POST /APP_YB_ZYMY/commonQuery_doQueryBySQLid.action HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/commonQuery_doQueryBySQLid.action HTTP/1.1" 200 124
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 378
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_bindSQLDataByID.action HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:28:36 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:16 +0800] "GET /APP_YB_ZYMY/dist/core-framework-fw7-css/form_item_error.png HTTP/1.1" 200 2104
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/commonQuery_doQueryBySQLid.action HTTP/1.1" 200 124
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 378
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_bindSQLDataByID.action HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:19 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:24 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:24 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:27 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEvent.action HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:31 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEvent.action HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEvent.action HTTP/1.1" 200 69
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 4892
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "GET /APP_YB_ZYMY/prjPages/id542d9507c10760f9c3ad1d6c000d60c848e7f4f2.html HTTP/1.1" 200 10887
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "GET /APP_YB_ZYMY/prjPages/prjCss/id542d9507c10760f9c3ad1d6c000d60c848e7f4f2.css HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "GET /APP_YB_ZYMY/prjPages/prjJSs/id542d9507c10760f9c3ad1d6c000d60c848e7f4f2.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 2759
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "POST /APP_YB_ZYMY/commonQuery_doQueryBySQLid.action HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 6350
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "POST /APP_YB_ZYMY/common_bindSQLDataByID.action HTTP/1.1" 200 181
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "GET /APP_YB_ZYMY/Customize/customImg/appIcon/ybtj/success.png HTTP/1.1" 200 19373
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 6741
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:35 +0800] "POST /APP_YB_ZYMY/common_bindSQLDataByID.action HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 5413
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "GET /APP_YB_ZYMY/prjPages/idbd235ecc11eafbd6b4577738cb3eeb32bc3ef048.html HTTP/1.1" 200 17932
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "GET /APP_YB_ZYMY/prjPages/prjCss/idbd235ecc11eafbd6b4577738cb3eeb32bc3ef048.css HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "GET /APP_YB_ZYMY/prjPages/prjJSs/idbd235ecc11eafbd6b4577738cb3eeb32bc3ef048.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 29553
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "GET /APP_YB_ZYMY/dist/core-framework-fw7-css/icon-plusitem.svg HTTP/1.1" 200 890
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "GET /APP_YB_ZYMY/dist/core-framework-fw7-css/icon_trashbin.svg HTTP/1.1" 200 2624
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "GET /APP_YB_ZYMY/dist/core-framework-fw7-css/form_editsel_btn.svg HTTP/1.1" 200 1843
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 23
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 121
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 121
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:49 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 58
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:58 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 2943
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:58 +0800] "GET /APP_YB_ZYMY/prjPages/id4c679fbb8cce45c9433705320e3b9334f21f481f.html HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:58 +0800] "GET /APP_YB_ZYMY/prjPages/prjCss/id4c679fbb8cce45c9433705320e3b9334f21f481f.css HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:58 +0800] "GET /APP_YB_ZYMY/prjPages/prjJSs/id4c679fbb8cce45c9433705320e3b9334f21f481f.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:58 +0800] "GET /APP_YB_ZYMY/%7B%7BICO%7D%7D HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:58 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 14345
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:32:58 +0800] "POST /APP_YB_ZYMY/commonQuery_doQueryBySQLid.action HTTP/1.1" 200 368
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:41 +0800] "GET /APP_YB_ZYMY/%7B%7BICO%7D%7D HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:41 +0800] "POST /APP_YB_ZYMY/commonQuery_doQueryBySQLid.action HTTP/1.1" 200 368
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:46 +0800] "GET /APP_YB_ZYMY/%7B%7BICO%7D%7D HTTP/1.1" 404 1112
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:46 +0800] "POST /APP_YB_ZYMY/commonQuery_doQueryBySQLid.action HTTP/1.1" 200 368
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEvent.action HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 23
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 121
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 121
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:48 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 58
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEvent.action HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 8692
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "GET /APP_YB_ZYMY/prjPages/id78f7fb6aebde3ea3e48ae41e23edce14858a583e.html HTTP/1.1" 200 12479
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "GET /APP_YB_ZYMY/prjPages/prjCss/id78f7fb6aebde3ea3e48ae41e23edce14858a583e.css HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "GET /APP_YB_ZYMY/prjPages/prjJSs/id78f7fb6aebde3ea3e48ae41e23edce14858a583e.js HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 15731
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/commonQuery_doQueryBySQLid.action HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/loadDefinition.action HTTP/1.1" 200 14515
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/common_bindSQLDataBackend.action HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 66
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 500 1655
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:33:56 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:05 +0800] "POST /APP_YB_ZYMY/commonUpdate_responseButtonEventById.action HTTP/1.1" 200 69
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:05 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:05 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:05 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:05 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:05 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:05 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 500 1655
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:08 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:08 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:08 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:08 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 500 1655
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:11 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:11 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:11 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:11 +0800] "POST /APP_YB_ZYMY/common_getBindingDataBackend.action HTTP/1.1" 500 1655
0:0:0:0:0:0:0:1 - - [18/Jun/2019:12:34:22 +0800] "POST /APP_YB_ZYMY/wfNew_getCollabStatus.action HTTP/1.1" 500 1655
